"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
7,"y","ar1",0.775360233909814,0.0424284971833748,"MAR","dropNA_simple",7
7,"y","intercept",1.99392053210494,0.272632690250681,"MAR","dropNA_simple",7
7,"y","xreg1",0.00627513977839715,0.000706505259503746,"MAR","dropNA_simple",7
7,"y","xreg2",-0.131362749021548,0.0248946735402076,"MAR","dropNA_simple",7
7,"y","sigma",0.359101727124141,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.03_autoCorr_0.66","ar1",0.760154633190185,0.0453457545993502,"MAR","dropNA_simple",7
7,"propMissAct_0.03_autoCorr_0.66","intercept",1.94440204389497,0.265816338417145,"MAR","dropNA_simple",7
7,"propMissAct_0.03_autoCorr_0.66","xreg1",0.00679665874337871,0.000745600454819215,"MAR","dropNA_simple",7
7,"propMissAct_0.03_autoCorr_0.66","xreg2",-0.13343637120756,0.0243609289066103,"MAR","dropNA_simple",7
7,"propMissAct_0.03_autoCorr_0.66","sigma",0.358794051616521,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.1_autoCorr_0.77","ar1",0.766419713466151,0.0484802958249724,"MAR","dropNA_simple",7
7,"propMissAct_0.1_autoCorr_0.77","intercept",1.8682310836622,0.293319223679836,"MAR","dropNA_simple",7
7,"propMissAct_0.1_autoCorr_0.77","xreg1",0.00628916012300074,0.000751472927118507,"MAR","dropNA_simple",7
7,"propMissAct_0.1_autoCorr_0.77","xreg2",-0.110884488036302,0.0277049770608755,"MAR","dropNA_simple",7
7,"propMissAct_0.1_autoCorr_0.77","sigma",0.370222098955321,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.66","ar1",0.77462554045361,0.0475765372650139,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.66","intercept",1.93328087229627,0.30053423092812,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.66","xreg1",0.00632889489696758,0.000782230649244496,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.66","xreg2",-0.122143132025333,0.0270502293954905,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.66","sigma",0.376802009766062,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.59","ar1",0.776822055333927,0.0467816503873442,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.59","intercept",1.73684774365323,0.276125682165037,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.59","xreg1",0.00681475518996636,0.000754788199703234,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.59","xreg2",-0.107883946419919,0.023732843044268,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.59","sigma",0.354115607391196,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.67","ar1",0.738289867534653,0.0554841581060362,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.67","intercept",1.96863928112354,0.304946705293224,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.67","xreg1",0.0067404346556031,0.000917996870593203,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.67","xreg2",-0.128677695152736,0.0264540385656311,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.67","sigma",0.42332566784343,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.3_autoCorr_0.64","ar1",0.76381596995937,0.0527412869373058,"MAR","dropNA_simple",7
7,"propMissAct_0.3_autoCorr_0.64","intercept",2.11657273232673,0.317625934150984,"MAR","dropNA_simple",7
7,"propMissAct_0.3_autoCorr_0.64","xreg1",0.00614483351575741,0.0008987606419073,"MAR","dropNA_simple",7
7,"propMissAct_0.3_autoCorr_0.64","xreg2",-0.132508962068278,0.0266998029448629,"MAR","dropNA_simple",7
7,"propMissAct_0.3_autoCorr_0.64","sigma",0.424139608272859,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.58","ar1",0.751902002315385,0.0610377273111551,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.58","intercept",1.95171038788645,0.286515721119088,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.58","xreg1",0.00701319723078792,0.000954555051944691,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.58","xreg2",-0.134921050103763,0.0232666644569368,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.58","sigma",0.315508070118161,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.63","ar1",0.865702533903644,0.0385199748815675,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.63","intercept",1.75013650278005,0.348292034342757,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.63","xreg1",0.00450057759036478,0.000788182008340626,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.63","xreg2",-0.0981186388922747,0.0198212171716642,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.63","sigma",0.279174635128701,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.37_autoCorr_0.61","ar1",0.800872787232584,0.0510808322514456,"MAR","dropNA_simple",7
7,"propMissAct_0.37_autoCorr_0.61","intercept",1.78909204659153,0.324421626701639,"MAR","dropNA_simple",7
7,"propMissAct_0.37_autoCorr_0.61","xreg1",0.00599749556662114,0.000984576132057877,"MAR","dropNA_simple",7
7,"propMissAct_0.37_autoCorr_0.61","xreg2",-0.105131935630925,0.025992494909814,"MAR","dropNA_simple",7
