"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
7,"propMissAct_0.07_autoCorr_0.33","ar1",0.410812442494702,0.0388800629255454,"MAR","dropNA_simple",7
7,"propMissAct_0.07_autoCorr_0.33","intercept",4.8843984024886,0.57280532471277,"MAR","dropNA_simple",7
7,"propMissAct_0.07_autoCorr_0.33","xreg1",1.59803365156142,0.160220161158187,"MAR","dropNA_simple",7
7,"propMissAct_0.07_autoCorr_0.33","xreg2",-1.51566246548727,0.161863840630091,"MAR","dropNA_simple",7
7,"propMissAct_0.07_autoCorr_0.33","sigma",0.574167782755346,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.13_autoCorr_0.55","ar1",0.397884115845006,0.0393752805350263,"MAR","dropNA_simple",7
7,"propMissAct_0.13_autoCorr_0.55","intercept",5.16138988665854,0.578446181553983,"MAR","dropNA_simple",7
7,"propMissAct_0.13_autoCorr_0.55","xreg1",1.67281888268876,0.158582013082005,"MAR","dropNA_simple",7
7,"propMissAct_0.13_autoCorr_0.55","xreg2",-1.60383130581045,0.163119965672256,"MAR","dropNA_simple",7
7,"propMissAct_0.13_autoCorr_0.55","sigma",0.57575654353541,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.19_autoCorr_0.68","ar1",0.381416601794864,0.0415267055875846,"MAR","dropNA_simple",7
7,"propMissAct_0.19_autoCorr_0.68","intercept",4.61193458510117,0.578633169247239,"MAR","dropNA_simple",7
7,"propMissAct_0.19_autoCorr_0.68","xreg1",1.79357154181323,0.17058708568448,"MAR","dropNA_simple",7
7,"propMissAct_0.19_autoCorr_0.68","xreg2",-1.46294710592669,0.163122027225115,"MAR","dropNA_simple",7
7,"propMissAct_0.19_autoCorr_0.68","sigma",0.593302160402782,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.57","ar1",0.417353136410039,0.04180856523327,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.57","intercept",4.86846626569288,0.578097879939542,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.57","xreg1",1.70904527536274,0.163949619185179,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.57","xreg2",-1.5237091624888,0.163854151678006,"MAR","dropNA_simple",7
7,"propMissAct_0.2_autoCorr_0.57","sigma",0.524144885163146,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.29_autoCorr_0.64","ar1",0.346065835591006,0.0460368580426426,"MAR","dropNA_simple",7
7,"propMissAct_0.29_autoCorr_0.64","intercept",5.11908919082655,0.705080097213684,"MAR","dropNA_simple",7
7,"propMissAct_0.29_autoCorr_0.64","xreg1",1.50985561227915,0.168438799708997,"MAR","dropNA_simple",7
7,"propMissAct_0.29_autoCorr_0.64","xreg2",-1.56879924456139,0.199251569198756,"MAR","dropNA_simple",7
7,"propMissAct_0.29_autoCorr_0.64","sigma",0.596406880165031,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.31_autoCorr_0.63","ar1",0.433757218266107,0.0510889897613661,"MAR","dropNA_simple",7
7,"propMissAct_0.31_autoCorr_0.63","intercept",4.24830007499308,0.731683292191426,"MAR","dropNA_simple",7
7,"propMissAct_0.31_autoCorr_0.63","xreg1",1.37920395368409,0.200340166866113,"MAR","dropNA_simple",7
7,"propMissAct_0.31_autoCorr_0.63","xreg2",-1.30115945196624,0.209503056276397,"MAR","dropNA_simple",7
7,"propMissAct_0.31_autoCorr_0.63","sigma",0.585390752534551,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.33_autoCorr_0.56","ar1",0.365398632145796,0.045762978744656,"MAR","dropNA_simple",7
7,"propMissAct_0.33_autoCorr_0.56","intercept",4.73943735418966,0.645434457847884,"MAR","dropNA_simple",7
7,"propMissAct_0.33_autoCorr_0.56","xreg1",1.66775786999614,0.181988564822253,"MAR","dropNA_simple",7
7,"propMissAct_0.33_autoCorr_0.56","xreg2",-1.49114540879931,0.182547078672591,"MAR","dropNA_simple",7
7,"propMissAct_0.33_autoCorr_0.56","sigma",0.640538523299074,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.47_autoCorr_0.56","ar1",0.430971663623031,0.0563955408113819,"MAR","dropNA_simple",7
7,"propMissAct_0.47_autoCorr_0.56","intercept",4.19473363524995,0.673663947041538,"MAR","dropNA_simple",7
7,"propMissAct_0.47_autoCorr_0.56","xreg1",1.68240095231304,0.197605116835479,"MAR","dropNA_simple",7
