"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
124,"propMissAct_0.24_autoCorr_0.28","ar1",0.416184669976645,0.0430394888942201,"MAR","dropNA_simple",124
124,"propMissAct_0.24_autoCorr_0.28","intercept",4.80027520372559,0.603191900449804,"MAR","dropNA_simple",124
124,"propMissAct_0.24_autoCorr_0.28","xreg1",1.82856170460027,0.165498645905411,"MAR","dropNA_simple",124
124,"propMissAct_0.24_autoCorr_0.28","xreg2",-1.51660585722124,0.170000008364519,"MAR","dropNA_simple",124
124,"propMissAct_0.24_autoCorr_0.28","sigma",0.498621180868991,NA,"MAR","dropNA_simple",124
124,"propMissAct_0.44_autoCorr_0.27","ar1",0.343479508794757,0.0554345054238545,"MAR","dropNA_simple",124
124,"propMissAct_0.44_autoCorr_0.27","intercept",4.89452325939756,0.73191256973354,"MAR","dropNA_simple",124
124,"propMissAct_0.44_autoCorr_0.27","xreg1",1.50929959300963,0.225120025939679,"MAR","dropNA_simple",124
124,"propMissAct_0.44_autoCorr_0.27","xreg2",-1.51497197405732,0.207886285126079,"MAR","dropNA_simple",124
124,"propMissAct_0.44_autoCorr_0.27","sigma",0.704058077707602,NA,"MAR","dropNA_simple",124
124,"propMissAct_0.64_autoCorr_0.24","ar1",0.369989621873354,0.0604755343827624,"MAR","dropNA_simple",124
124,"propMissAct_0.64_autoCorr_0.24","intercept",4.21515889213296,0.962500084419069,"MAR","dropNA_simple",124
124,"propMissAct_0.64_autoCorr_0.24","xreg1",1.69182293203929,0.246943370820578,"MAR","dropNA_simple",124
124,"propMissAct_0.64_autoCorr_0.24","xreg2",-1.33734258479905,0.269294713664096,"MAR","dropNA_simple",124
124,"propMissAct_0.64_autoCorr_0.24","sigma",0.684753832201667,NA,"MAR","dropNA_simple",124
124,"propMissAct_0.24_autoCorr_0.28","ar1",0.366245016262588,0.0472580988607517,"MAR","dropNA_complete",124
124,"propMissAct_0.24_autoCorr_0.28","intercept",5.30415868411272,0.647751012900226,"MAR","dropNA_complete",124
124,"propMissAct_0.24_autoCorr_0.28","xreg1",1.84908322703485,0.179696479577762,"MAR","dropNA_complete",124
124,"propMissAct_0.24_autoCorr_0.28","xreg2",-1.66431792505995,0.181976258184679,"MAR","dropNA_complete",124
124,"propMissAct_0.24_autoCorr_0.28","sigma",0.546230063082936,NA,"MAR","dropNA_complete",124
124,"propMissAct_0.44_autoCorr_0.27","ar1",0.269015649747966,0.0623497929716793,"MAR","dropNA_complete",124
124,"propMissAct_0.44_autoCorr_0.27","intercept",5.13750685012291,0.89073635901483,"MAR","dropNA_complete",124
124,"propMissAct_0.44_autoCorr_0.27","xreg1",1.689954719928,0.258275119312681,"MAR","dropNA_complete",124
124,"propMissAct_0.44_autoCorr_0.27","xreg2",-1.61162875832563,0.249522277577746,"MAR","dropNA_complete",124
124,"propMissAct_0.44_autoCorr_0.27","sigma",0.833045386640921,NA,"MAR","dropNA_complete",124
