"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
9,"propMissAct_0.22_autoCorr_0.71",-0.319201352627871,0.504049224339438,2014-12-30,-0.989382999914904,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",-0.17540207300732,0.657239821373092,2014-12-31,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",-0.0743820252393221,0.746009401257699,2015-01-01,-0.709297886625847,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.151152380311223,0.802341523575077,2015-01-02,-0.516355826744804,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.0489532196221731,0.839538750396445,2015-01-03,-0.851859939488679,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.267635090770086,0.864632488056577,2015-01-04,-0.341893709254156,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.451796521895593,0.8817783258001,2015-01-05,-0.625777885876201,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.543543172928671,0.893588155684627,2015-01-06,-0.59321583351354,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.571484456689719,0.901765423148303,2015-01-07,-0.805204043790239,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.524334148935937,0.907447342797716,2015-01-08,-0.98232998654776,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.604970492498522,0.911404778587627,2015-01-09,-0.596745730968528,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.684198199305277,0.914165605774529,2015-01-10,-0.703495690243503,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.725636158146203,0.916093804062754,2015-01-11,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.776049031070028,0.917441530024132,2015-01-12,-0.375836127127723,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.793400294543292,0.918384040096366,2015-01-13,-0.32357701080168,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.708172873290546,0.919043417028282,2015-01-14,-0.213277263692861,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.762052509095784,0.919504836008944,2015-01-15,0.170745791558936,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.783917401103754,0.919827787096098,2015-01-16,0.586820855968385,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.736391930421112,0.92005385227664,2015-01-17,0.514787117001572,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.798995988708059,0.920212111672691,2015-01-18,0.724721662091029,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.731736584417718,0.92032290983288,2015-01-19,0.740202108310432,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.630445162387072,0.920400483556666,2015-01-20,-0.194843612271993,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.593986875504667,0.920454797340578,2015-01-21,0.977120949727936,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.637724502079376,0.920492826332376,2015-01-22,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.667645602182203,0.920519453568885,2015-01-23,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.703779611730864,0.920538097691612,2015-01-24,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.779250483958563,0.920551152214748,2015-01-25,0.915964688859839,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.624951548187581,0.920560292974897,2015-01-26,0.554614709280596,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.75882107741072,0.920566693346416,2015-01-27,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.885607389586363,0.920571174905782,2015-01-28,1.20146965426272,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.810347368633993,0.920574312912674,2015-01-29,0.608803623612021,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.791470985943219,0.920576510161147,2015-01-30,1.13398889698389,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.936431000158312,0.9205780486871,2015-01-31,1.23613508006994,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.811826574900462,0.920579125972432,2015-02-01,0.331034363916067,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.956959149665037,0.920579880294565,2015-02-02,0.557360348606968,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.895647101132945,0.920580408475943,2015-02-03,0.757507319690074,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.839735669567048,0.920580778312136,2015-02-04,1.13748020605214,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.992757426818922,0.920581037273991,2015-02-05,0.556069934893712,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.779002874843615,0.920581218600889,2015-02-06,1.08111364549477,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.900417408985592,0.920581345567256,2015-02-07,1.17642312596508,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.896340843819428,0.920581434470003,2015-02-08,1.01951668681889,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.91514123870128,0.920581496720337,2015-02-09,1.44833845799521,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.920151067240357,0.920581540308462,2015-02-10,1.26156383740513,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.846304875802509,0.920581570829178,2015-02-11,1.37711000746681,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.03860787979231,0.9205815922,2015-02-12,1.16379940101322,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.00991441811132,0.920581607164003,2015-02-13,NA,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.993917866429134,0.920581617641904,2015-02-14,1.38330934357091,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.884254428595221,0.920581624978605,2015-02-15,1.45567932203264,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.978752748204645,0.920581630115816,2015-02-16,1.52114208393472,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.00558686304725,0.920581633712927,2015-02-17,1.47434012948442,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.01600660570191,0.92058163623165,2015-02-18,1.37497794468453,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.08711995778495,0.920581637995278,2015-02-19,1.03886748116291,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.909988014871678,0.920581639230183,2015-02-20,1.03948749507446,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",0.964750308361353,0.920581640094872,2015-02-21,1.38732903257401,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.10083023137909,0.920581640700334,2015-02-22,1.55918181285271,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.1733978291782,0.920581641124282,2015-02-23,1.27843749180518,"MAR","dropNA_simple",9
9,"propMissAct_0.22_autoCorr_0.71",1.10258110276071,0.920581641421134,2015-02-24,NA,"MAR","dropNA_simple",9
